STATE,STATE CODE,MAKE,MODEL,EV_VEHICLES,MILES/kWh,latitude,longitude
TEXAS,TX,TESLA,MODEL S,18862,4,31.968599,-99.901813
TEXAS,TX,CHEVROLET,VOLT,12535,3.5,31.968599,-99.901813
TEXAS,TX,TESLA,MODEL Y,12502,4,31.968599,-99.901813
TEXAS,TX,NISSAN,LEAF,11234,3,31.968599,-99.901813
TEXAS,TX,TESLA,MODEL X,8341,4,31.968599,-99.901813
TEXAS,TX,CHEVROLET,BOLT,6785,3.5,31.968599,-99.901813
TEXAS,TX,FORD,FUSION,5663,3,31.968599,-99.901813
TEXAS,TX,TOYOTA,PRIUS PRIME,5460,2,31.968599,-99.901813
TEXAS,TX,BMW,I3,5441,3.5,31.968599,-99.901813
TEXAS,TX,CHRYSLER,PACIFICA,4687,3,31.968599,-99.901813
TEXAS,TX,BMW,X5,3321,2,31.968599,-99.901813
TEXAS,TX,FORD,MUSTANG MACH-E,3202,3,31.968599,-99.901813
TEXAS,TX,FORD,C-MAX,3163,3,31.968599,-99.901813
TEXAS,TX,AUDI,E-TRON,3157,2,31.968599,-99.901813
TEXAS,TX,JEEP,WRANGLER,3084,2,31.968599,-99.901813
TEXAS,TX,BMW,530,2699,2,31.968599,-99.901813
TEXAS,TX,BMW,330,2409,2,31.968599,-99.901813
TEXAS,TX,HONDA,CLARITY,2335,3.5,31.968599,-99.901813
TEXAS,TX,VOLVO,XC90,2311,2,31.968599,-99.901813
TEXAS,TX,PORSCHE,TAYCAN,2309,2,31.968599,-99.901813
TEXAS,TX,KIA,NIRO,2142,3.5,31.968599,-99.901813
TEXAS,TX,PORSCHE,CAYENNE,1844,2,31.968599,-99.901813
TEXAS,TX,VOLKSWAGEN,ID4,1772,3,31.968599,-99.901813
TEXAS,TX,FIAT,500,1618,3.5,31.968599,-99.901813
TEXAS,TX,TOYOTA,PRIUS PLUG-IN,1321,2,31.968599,-99.901813
TEXAS,TX,VOLVO,XC60,1297,2,31.968599,-99.901813
TEXAS,TX,BMW,I8,1283,2,31.968599,-99.901813
TEXAS,TX,TOYOTA,RAV4,1207,2,31.968599,-99.901813
TEXAS,TX,PORSCHE,PANAMERA,1104,2,31.968599,-99.901813
TEXAS,TX,LINCOLN,AVIATOR,1089,3,31.968599,-99.901813
TEXAS,TX,AUDI,Q5 E,960,2.5,31.968599,-99.901813
TEXAS,TX,MITSUBISHI,OUTLANDER,947,3.5,31.968599,-99.901813
TEXAS,TX,BMW,X3,853,2,31.968599,-99.901813
TEXAS,TX,AUDI,A3,651,2.5,31.968599,-99.901813
TEXAS,TX,VOLVO,XC40,649,2,31.968599,-99.901813
TEXAS,TX,SMARTCAR,FORTWO,609,2.5,31.968599,-99.901813
TEXAS,TX,JAGUAR,I-PACE,604,2,31.968599,-99.901813
TEXAS,TX,CADILLAC,ELR,573,3,31.968599,-99.901813
TEXAS,TX,MINI,COUNTRYMAN,524,3,31.968599,-99.901813
TEXAS,TX,VOLKSWAGEN,GOLF,515,3,31.968599,-99.901813
TEXAS,TX,MINI,MINI COOPER,465,3,31.968599,-99.901813
TEXAS,TX,KIA,SOUL EV,459,3.5,31.968599,-99.901813
TEXAS,TX,CHEVROLET,SPARK,449,3.5,31.968599,-99.901813
TEXAS,TX,FORD,FOCUS,435,3,31.968599,-99.901813
TEXAS,TX,HYUNDAI,IONIQ,342,4,31.968599,-99.901813
TEXAS,TX,POLESTAR,2,335,2.5,31.968599,-99.901813
TEXAS,TX,MERCEDES-BENZ,C-CLASS,321,2.5,31.968599,-99.901813
TEXAS,TX,MERCEDES-BENZ,GLC,310,2.5,31.968599,-99.901813
TEXAS,TX,GEM,E825,297,3,31.968599,-99.901813
TEXAS,TX,CADILLAC,CT6,255,3,31.968599,-99.901813
TEXAS,TX,MITSUBISHI,I-MIEV,241,3.5,31.968599,-99.901813
TEXAS,TX,BMW,740,221,2,31.968599,-99.901813
TEXAS,TX,VOLVO,S60,220,2,31.968599,-99.901813
TEXAS,TX,HYUNDAI,SONATA,214,3.5,31.968599,-99.901813
TEXAS,TX,GEM,E4 4-PASSENGER LOW SPEED VEHICLE,209,3,31.968599,-99.901813
TEXAS,TX,GEM,E6 6-PASSENGER LOW SPEED VEHICLE,204,3,31.968599,-99.901813
TEXAS,TX,MERCEDES-BENZ,S-CLASS,197,2.5,31.968599,-99.901813
TEXAS,TX,KIA,OPTIMA,175,3.5,31.968599,-99.901813
TEXAS,TX,MERCEDES-BENZ,B-CLASS,168,2.5,31.968599,-99.901813
TEXAS,TX,LAND ROVER,RANGE ROVER,168,2,31.968599,-99.901813
TEXAS,TX,VOLVO,S90,154,2,31.968599,-99.901813
TEXAS,TX,FISKER,KARMA,154,3,31.968599,-99.901813
TEXAS,TX,KIA,SORENTO,148,3.5,31.968599,-99.901813
TEXAS,TX,TESLA,ROADSTER,148,4,31.968599,-99.901813
TEXAS,TX,LAND ROVER,RANGE ROVER SPORT,142,2,31.968599,-99.901813
TEXAS,TX,HYUNDAI,KONA,140,3.5,31.968599,-99.901813
TEXAS,TX,MERCEDES-BENZ,GLE,125,2.5,31.968599,-99.901813
TEXAS,TX,FORD,ESCAPE,121,3,31.968599,-99.901813
TEXAS,TX,AUDI,A7,107,2.5,31.968599,-99.901813
TEXAS,TX,KARMA,REVERO,96,2.5,31.968599,-99.901813
TEXAS,TX,SUBARU,CROSSTREK,94,3,31.968599,-99.901813
TEXAS,TX,GEM,E2 2-PASSENGER LOW SPEED VEHICLE,91,3,31.968599,-99.901813
TEXAS,TX,TH!NK,NEIGHBOR,90,2,31.968599,-99.901813
TEXAS,TX,AUDI,E-TRON GT,83,2,31.968599,-99.901813
TEXAS,TX,TOYOTA,RAV4 EV,78,2,31.968599,-99.901813
TEXAS,TX,GEM,EL XD 2-PASSENGER LOW SPEED VEHICLE,65,3,31.968599,-99.901813
TEXAS,TX,AUDI,RS E-TRON GT,62,2,31.968599,-99.901813
TEXAS,TX,HONDA,ACCORD,56,3.5,31.968599,-99.901813
TEXAS,TX,FERRARI,SF90 STRADALE,57,2,31.968599,-99.901813
TEXAS,TX,GEM,ES 2-PASSENGER LOW SPEED VEHICLE,52,3,31.968599,-99.901813
TEXAS,TX,LINCOLN,CORSAIR,52,3,31.968599,-99.901813
TEXAS,TX,GEM,EL 2-PASSENGER LOW SPEED VEHICLE,49,3,31.968599,-99.901813
TEXAS,TX,BMW,745,46,2,31.968599,-99.901813
TEXAS,TX,GEM,E4S 4-PASSENGER LOW SPEED VEHICLE,35,3,31.968599,-99.901813
TEXAS,TX,PORSCHE,918,32,2,31.968599,-99.901813
TEXAS,TX,AUDI,A8,32,2.5,31.968599,-99.901813
TEXAS,TX,VOLVO,V60,31,2,31.968599,-99.901813
TEXAS,TX,GEM,E6S 6-PASSENGER LOW SPEED VEHICLE,26,3,31.968599,-99.901813
TEXAS,TX,BENTLEY,BENTAYGA,24,3,31.968599,-99.901813
TEXAS,TX,PROTERRA,BUS,23,3.5,31.968599,-99.901813
TEXAS,TX,KARMA,GS-6,13,2.5,31.968599,-99.901813
TEXAS,TX,BMW,ACTIVE E,11,3,31.968599,-99.901813
TEXAS,TX,MCLAREN,P1,11,2.5,31.968599,-99.901813
TEXAS,TX,POLESTAR,1,11,2.5,31.968599,-99.901813
TEXAS,TX,SMITH ELECTRIC,D120,7,2,31.968599,-99.901813
TEXAS,TX,WORKHORSE,W88,6,3,31.968599,-99.901813
TEXAS,TX,MITSUBISHI FUSO,ECANTER,5,3.5,31.968599,-99.901813
TEXAS,TX,HYUNDAI,TUCSON,5,3.5,31.968599,-99.901813
TEXAS,TX,HYUNDAI,SANTA FE,5,3.5,31.968599,-99.901813
TEXAS,TX,NEW FLYER,BUS,4,3.5,31.968599,-99.901813
TEXAS,TX,FORD,RANGER,3,3,31.968599,-99.901813
TEXAS,TX,XOS,SV1,3,2.5,31.968599,-99.901813
TEXAS,TX,BYD TRANSIT,TRACTOR TRUCK,2,2,31.968599,-99.901813
TEXAS,TX,AZURE,TRANSIT CONNECT,2,2,31.968599,-99.901813
TEXAS,TX,TOYOTA,SCION,2,2,31.968599,-99.901813
TEXAS,TX,FREIGHTLINER,EB2,2,3,31.968599,-99.901813
TEXAS,TX,DODGE,CARAVAN,1,3,31.968599,-99.901813
TEXAS,TX,RIVIAN,R1T,1,2.5,31.968599,-99.901813
TEXAS,TX,MERCEDES-BENZ,EQS,1,2.5,31.968599,-99.901813
UTAH,UT,TESLA,MODEL 3,6149,4,39.32098,-111.093731
UTAH,UT,NISSAN,LEAF,5016,3,39.32098,-111.093731
UTAH,UT,CHEVROLET,VOLT,3598,3.5,39.32098,-111.093731
UTAH,UT,TESLA,MODEL S,3535,4,39.32098,-111.093731
UTAH,UT,TESLA,MODEL Y,2221,4,39.32098,-111.093731
UTAH,UT,CHEVROLET,BOLT,2066,3.5,39.32098,-111.093731
UTAH,UT,FORD,FUSION,1632,3,39.32098,-111.093731
UTAH,UT,TESLA,MODEL X,1494,4,39.32098,-111.093731
UTAH,UT,BMW,I3,1139,3.5,39.32098,-111.093731
UTAH,UT,TOYOTA,PRIUS PRIME,950,2,39.32098,-111.093731
UTAH,UT,FORD,C-MAX,878,3,39.32098,-111.093731
UTAH,UT,CHRYSLER,PACIFICA,857,3,39.32098,-111.093731
UTAH,UT,FIAT,500,815,3.5,39.32098,-111.093731
UTAH,UT,TOYOTA,PRIUS PLUG-IN,712,2,39.32098,-111.093731
UTAH,UT,BMW,X5,635,2,39.32098,-111.093731
UTAH,UT,FORD,MUSTANG MACH-E,546,3,39.32098,-111.093731
UTAH,UT,AUDI,E-TRON,520,2,39.32098,-111.093731
UTAH,UT,KIA,NIRO,514,3.5,39.32098,-111.093731
UTAH,UT,JEEP,WRANGLER,505,2,39.32098,-111.093731
UTAH,UT,VOLKSWAGEN,GOLF,477,3,39.32098,-111.093731
UTAH,UT,HONDA,CLARITY,444,3.5,39.32098,-111.093731
UTAH,UT,VOLVO,XC90,417,2,39.32098,-111.093731
UTAH,UT,PORSCHE,CAYENNE,399,2,39.32098,-111.093731
UTAH,UT,PORSCHE,TAYCAN,373,2,39.32098,-111.093731
UTAH,UT,MITSUBISHI,OUTLANDER,345,3.5,39.32098,-111.093731
UTAH,UT,AUDI,A3,324,2.5,39.32098,-111.093731
UTAH,UT,AUDI,Q5 E,313,2.5,39.32098,-111.093731
UTAH,UT,CHEVROLET,SPARK,312,3.5,39.32098,-111.093731
UTAH,UT,VOLKSWAGEN,ID4,285,3,39.32098,-111.093731
UTAH,UT,VOLVO,XC60,279,2,39.32098,-111.093731
UTAH,UT,HYUNDAI,SONATA,268,3.5,39.32098,-111.093731
UTAH,UT,TOYOTA,RAV4,259,2,39.32098,-111.093731
UTAH,UT,HYUNDAI,IONIQ,226,4,39.32098,-111.093731
UTAH,UT,FORD,FOCUS,219,3,39.32098,-111.093731
UTAH,UT,SMARTCAR,FORTWO,218,2.5,39.32098,-111.093731
UTAH,UT,KIA,OPTIMA,199,3.5,39.32098,-111.093731
UTAH,UT,HYUNDAI,KONA,198,3.5,39.32098,-111.093731
UTAH,UT,KIA,SOUL EV,197,3.5,39.32098,-111.093731
UTAH,UT,BMW,530,190,2,39.32098,-111.093731
UTAH,UT,PORSCHE,PANAMERA,178,2,39.32098,-111.093731
UTAH,UT,VOLVO,XC40,168,2,39.32098,-111.093731
UTAH,UT,JAGUAR,I-PACE,159,2,39.32098,-111.093731
UTAH,UT,SUBARU,CROSSTREK,144,3,39.32098,-111.093731
UTAH,UT,MINI,COUNTRYMAN,137,3,39.32098,-111.093731
UTAH,UT,KIA,SORENTO,134,3.5,39.32098,-111.093731
UTAH,UT,BMW,X3,128,2,39.32098,-111.093731
UTAH,UT,BMW,I8,124,2,39.32098,-111.093731
UTAH,UT,LINCOLN,AVIATOR,118,3,39.32098,-111.093731
UTAH,UT,MERCEDES-BENZ,B-CLASS,104,2.5,39.32098,-111.093731
UTAH,UT,MINI,MINI COOPER,101,3,39.32098,-111.093731
UTAH,UT,BMW,330,101,2,39.32098,-111.093731
UTAH,UT,MERCEDES-BENZ,GLC,89,2.5,39.32098,-111.093731
UTAH,UT,GEM,E825,74,3,39.32098,-111.093731
UTAH,UT,LAND ROVER,RANGE ROVER SPORT,70,2,39.32098,-111.093731
UTAH,UT,MITSUBISHI,I-MIEV,50,3.5,39.32098,-111.093731
UTAH,UT,CADILLAC,ELR,41,3,39.32098,-111.093731
UTAH,UT,MERCEDES-BENZ,GLE,37,2.5,39.32098,-111.093731
UTAH,UT,VOLVO,S60,36,2,39.32098,-111.093731
UTAH,UT,VOLVO,S90,33,2,39.32098,-111.093731
UTAH,UT,HONDA,ACCORD,27,3.5,39.32098,-111.093731
UTAH,UT,POLESTAR,2,26,2.5,39.32098,-111.093731
UTAH,UT,TESLA,ROADSTER,24,4,39.32098,-111.093731
UTAH,UT,AUDI,A7,21,2.5,39.32098,-111.093731
UTAH,UT,GEM,E2 2-PASSENGER LOW SPEED VEHICLE,20,3,39.32098,-111.093731
UTAH,UT,GEM,ES 2-PASSENGER LOW SPEED VEHICLE,19,3,39.32098,-111.093731
UTAH,UT,LAND ROVER,RANGE ROVER,19,2,39.32098,-111.093731
UTAH,UT,AUDI,E-TRON GT,17,2,39.32098,-111.093731
UTAH,UT,FORD,ESCAPE,16,3,39.32098,-111.093731
UTAH,UT,FISKER,KARMA,15,3,39.32098,-111.093731
UTAH,UT,GEM,EL XD 2-PASSENGER LOW SPEED VEHICLE,15,3,39.32098,-111.093731
UTAH,UT,TH!NK,NEIGHBOR,15,2,39.32098,-111.093731
UTAH,UT,GEM,E4 4-PASSENGER LOW SPEED VEHICLE,14,3,39.32098,-111.093731
UTAH,UT,FERRARI,SF90 STRADALE,13,2,39.32098,-111.093731
UTAH,UT,HYUNDAI,TUCSON,13,3.5,39.32098,-111.093731
UTAH,UT,TOYOTA,RAV4 EV,13,2,39.32098,-111.093731
UTAH,UT,BMW,740,12,2,39.32098,-111.093731
UTAH,UT,AUDI,RS E-TRON GT,10,2,39.32098,-111.093731
UTAH,UT,GEM,E6 6-PASSENGER LOW SPEED VEHICLE,8,3,39.32098,-111.093731
UTAH,UT,MERCEDES-BENZ,C-CLASS,7,2.5,39.32098,-111.093731
UTAH,UT,LINCOLN,CORSAIR,6,3,39.32098,-111.093731
UTAH,UT,GEM,EL 2-PASSENGER LOW SPEED VEHICLE,5,3,39.32098,-111.093731
UTAH,UT,NEW FLYER,BUS,5,3.5,39.32098,-111.093731
UTAH,UT,AUDI,A8,5,2.5,39.32098,-111.093731
UTAH,UT,KARMA,GS-6,4,2.5,39.32098,-111.093731
UTAH,UT,MCLAREN,P1,4,2.5,39.32098,-111.093731
UTAH,UT,PROTERRA,BUS,4,3.5,39.32098,-111.093731
UTAH,UT,VOLVO,V60,4,2,39.32098,-111.093731
UTAH,UT,PORSCHE,918,4,2,39.32098,-111.093731
UTAH,UT,BENTLEY,BENTAYGA,2,3,39.32098,-111.093731
UTAH,UT,MERCEDES-BENZ,EQS,2,2.5,39.32098,-111.093731
UTAH,UT,AZURE,TRANSIT CONNECT,2,2,39.32098,-111.093731
UTAH,UT,CADILLAC,CT6,1,3,39.32098,-111.093731
UTAH,UT,MERCEDES-BENZ,S-CLASS,1,2.5,39.32098,-111.093731
UTAH,UT,KARMA,REVERO,1,2.5,39.32098,-111.093731
UTAH,UT,BLUEBIRD,BUS,1,3.5,39.32098,-111.093731
UTAH,UT,BYD TRANSIT,BUS,1,3.5,39.32098,-111.093731
VERMONT,VT,NISSAN,LEAF,1544,3,44.558803,-72.577841
VERMONT,VT,TOYOTA,PRIUS PRIME,1028,2,44.558803,-72.577841
VERMONT,VT,TESLA,MODEL 3,894,4,44.558803,-72.577841
VERMONT,VT,CHEVROLET,BOLT,885,3.5,44.558803,-72.577841
VERMONT,VT,CHEVROLET,VOLT,611,3.5,44.558803,-72.577841
VERMONT,VT,TOYOTA,PRIUS PLUG-IN,477,2,44.558803,-72.577841
VERMONT,VT,TOYOTA,RAV4,424,2,44.558803,-72.577841
VERMONT,VT,TESLA,MODEL Y,401,4,44.558803,-72.577841
VERMONT,VT,FORD,C-MAX,399,3,44.558803,-72.577841
VERMONT,VT,TESLA,MODEL S,343,4,44.558803,-72.577841
VERMONT,VT,FORD,FUSION,323,3,44.558803,-72.577841
VERMONT,VT,SUBARU,CROSSTREK,259,3,44.558803,-72.577841
VERMONT,VT,KIA,NIRO,257,3.5,44.558803,-72.577841
VERMONT,VT,FORD,MUSTANG MACH-E,238,3,44.558803,-72.577841
VERMONT,VT,HYUNDAI,KONA,230,3.5,44.558803,-72.577841
VERMONT,VT,HONDA,CLARITY,210,3.5,44.558803,-72.577841
VERMONT,VT,HYUNDAI,IONIQ,209,4,44.558803,-72.577841
VERMONT,VT,MITSUBISHI,OUTLANDER,209,3.5,44.558803,-72.577841
VERMONT,VT,JEEP,WRANGLER,203,2,44.558803,-72.577841
VERMONT,VT,TESLA,MODEL X,177,4,44.558803,-72.577841
VERMONT,VT,VOLKSWAGEN,ID4,165,3,44.558803,-72.577841
VERMONT,VT,VOLKSWAGEN,GOLF,138,3,44.558803,-72.577841
VERMONT,VT,BMW,I3,131,3.5,44.558803,-72.577841
VERMONT,VT,VOLVO,XC90,124,2,44.558803,-72.577841
VERMONT,VT,CHRYSLER,PACIFICA,119,3,44.558803,-72.577841
VERMONT,VT,BMW,X5,105,2,44.558803,-72.577841
VERMONT,VT,VOLVO,XC40,102,2,44.558803,-72.577841
VERMONT,VT,VOLVO,XC60,100,2,44.558803,-72.577841
VERMONT,VT,AUDI,E-TRON,96,2,44.558803,-72.577841
VERMONT,VT,MINI,COUNTRYMAN,74,3,44.558803,-72.577841
VERMONT,VT,GEM,E825,72,3,44.558803,-72.577841
VERMONT,VT,AUDI,Q5 E,70,2.5,44.558803,-72.577841
VERMONT,VT,AUDI,A3,54,2.5,44.558803,-72.577841
VERMONT,VT,BMW,530,50,2,44.558803,-72.577841
VERMONT,VT,MITSUBISHI,I-MIEV,44,3.5,44.558803,-72.577841
VERMONT,VT,MINI,MINI COOPER,42,3,44.558803,-72.577841
VERMONT,VT,FORD,FOCUS,39,3,44.558803,-72.577841
VERMONT,VT,BMW,X3,37,2,44.558803,-72.577841
VERMONT,VT,SMARTCAR,FORTWO,31,2.5,44.558803,-72.577841
VERMONT,VT,MERCEDES-BENZ,GLC,24,2.5,44.558803,-72.577841
VERMONT,VT,KIA,SORENTO,24,3.5,44.558803,-72.577841
VERMONT,VT,KIA,SOUL EV,22,3.5,44.558803,-72.577841
VERMONT,VT,HYUNDAI,SANTA FE,18,3.5,44.558803,-72.577841
VERMONT,VT,BMW,330,17,2,44.558803,-72.577841
VERMONT,VT,PORSCHE,TAYCAN,17,2,44.558803,-72.577841
VERMONT,VT,TESLA,ROADSTER,15,4,44.558803,-72.577841
VERMONT,VT,POLESTAR,2,13,2.5,44.558803,-72.577841
VERMONT,VT,FORD,ESCAPE,13,3,44.558803,-72.577841
VERMONT,VT,JAGUAR,I-PACE,13,2,44.558803,-72.577841
VERMONT,VT,HYUNDAI,SONATA,13,3.5,44.558803,-72.577841
VERMONT,VT,FIAT,500,13,3.5,44.558803,-72.577841
VERMONT,VT,PORSCHE,CAYENNE,11,2,44.558803,-72.577841
VERMONT,VT,HYUNDAI,TUCSON,8,3.5,44.558803,-72.577841
VERMONT,VT,KIA,OPTIMA,8,3.5,44.558803,-72.577841
VERMONT,VT,MERCEDES-BENZ,GLE,8,2.5,44.558803,-72.577841
VERMONT,VT,CHEVROLET,SPARK,7,3.5,44.558803,-72.577841
